"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDD29","OUT045",3426.80934313602
"NCQ29","OUT027",5323.300877742
"NCO02","OUT013",759.914881340981
"FDR56","OUT010",504.569618714142
"NCM54","OUT049",1783.81463797531
"FDP51","OUT035",1663.40966327362
"FDT38","OUT013",1137.8882482996
"FDZ20","OUT018",3149.01860283051
"FDJ53","OUT013",1658.87681612053
"FDX13","OUT049",3582.23347207718
"FDP58","OUT035",3108.19524450874
"NCK31","OUT019",110.027248470497
"FDA35","OUT018",1531.49326349182
"FDV37","OUT018",2388.04934280338
"NCO07","OUT027",4802.75286773682
"FDA20","OUT045",2540.56334945297
"FDZ59","OUT035",2421.36818532944
"NCY17","OUT017",631.722869447136
"FDQ28","OUT035",2201.6640601181
"FDV35","OUT017",2180.21549793434
"FDQ36","OUT013",473.711301109314
"FDD34","OUT018",1998.72041079903
"FDK51","OUT045",3595.23538577614
"FDV31","OUT035",2524.67701968956
"FDR04","OUT035",1381.21337196274
"FDR14","OUT049",781.129774604988
"DRC36","OUT010",461.367229957199
"FDE39","OUT019",278.783783162022
"FDP57","OUT049",1486.64273173141
"FDE57","OUT046",2010.90861041336
"NCN18","OUT046",1556.46528352814
"NCQ05","OUT018",1838.81640637894
"FDW47","OUT035",1707.96665239792
"FDV46","OUT035",1984.8025843544
"NCP29","OUT045",824.643211214447
"FDE09","OUT018",1354.2350538475
"NCU06","OUT027",5302.5267571373
"FDT19","OUT010",419.947873338699
"DRF15","OUT017",2188.27286628342
"DRI51","OUT013",2364.87927090454
"NCX54","OUT013",1417.8112432972
"DRE01","OUT013",3220.63951233978
"NCB07","OUT045",2651.59873275661
"FDU50","OUT035",1625.0356861908
"FDG40","OUT035",428.232427218056
"FDW10","OUT018",2110.41730571079
"FDX51","OUT013",2661.9715812355
"NCP17","OUT045",828.581536047363
"FDP21","OUT035",2729.67747279663
"FDL04","OUT045",1381.85578742466
"FDV23","OUT013",1734.69081970673
"FDF24","OUT046",1155.25776637592
"FDH56","OUT027",2685.77300200958
"FDB51","OUT049",866.310222529221
"FDI58","OUT027",2302.65707904053
"FDR20","OUT013",622.323040171814
"FDC51","OUT018",1401.66440272522
"FDB16","OUT027",2012.18628869476
"FDE40","OUT049",851.317765978432
"NCM17","OUT035",614.842640641594
"FDU56","OUT035",2663.95923499718
"FDS32","OUT019",297.995765140057
"FDX02","OUT049",3224.75931875381
"FDT39","OUT027",3433.35147928619
"FDE35","OUT017",832.884790301514
"NCI42","OUT019",531.658996752548
"DRL23","OUT046",1523.60219745369
"FDA10","OUT046",1706.62857811966
"FDA11","OUT013",1300.61106929855
"NCM06","OUT046",2168.28616447601
"NCT05","OUT035",3744.00056857605
"NCQ02","OUT010",471.106719916534
"NCY06","OUT049",1846.88363919983
"FDY56","OUT035",3230.01747537117
"FDL02","OUT035",1488.96670125046
"NCI06","OUT035",2563.90476547623
"FDQ14","OUT045",2035.78431791782
"FDQ12","OUT017",3281.69057927513
"FDP36","OUT046",683.660520110321
"FDK21","OUT027",4954.44549300842
"FDO40","OUT045",2005.05462798386
"NCK54","OUT019",270.77203142643
"FDY09","OUT018",2166.39526314507
"NCW30","OUT049",3789.48375812454
"NCC55","OUT027",631.217159838867
"FDE58","OUT018",1458.2195709671
"FDR39","OUT013",2561.44005880737
"FDU28","OUT049",2688.32097320137
"FDH08","OUT017",3314.22585498428
"FDG35","OUT045",2760.28445796433
"FDG22","OUT049",495.42064858532
"FDC34","OUT035",2210.75205600357
"FDP15","OUT018",3063.22138841343
"FDK34","OUT010",630.611650237656
"FDU45","OUT035",1648.3067094017
"FDQ04","OUT027",871.826268605042
"FDX22","OUT018",2570.58963222809
"FDB45","OUT017",1492.44861119881
"NCH43","OUT027",5009.90146904602
"DRE60","OUT046",3081.78571919632
"FDD17","OUT027",5449.96312585373
"NCM54","OUT017",1812.29465659103
"NCH55","OUT013",1752.29727706528
"NCT06","OUT017",2374.42426001244
"FDA48","OUT027",4380.5082628479
"FDY58","OUT027",5164.91997543869
"FDO25","OUT045",2866.10167917538
"FDN50","OUT045",1245.98095513916
"FDH35","OUT035",2276.93472675247
"FDK09","OUT045",3084.56755939178
"FDO16","OUT013",1090.65244648457
"FDW11","OUT045",836.492317861748
"FDU47","OUT027",3088.83694068718
"NCQ42","OUT010",282.313320606709
"FDK55","OUT027",2079.80542667541
"FDN08","OUT049",1655.35266600723
"FDT57","OUT045",3224.11924866028
"FDJ12","OUT018",2579.63969942627
"DRL59","OUT017",743.150084689903
"NCN53","OUT046",499.239979504967
"FDO51","OUT010",99.7235770200729
"FDK56","OUT017",2656.18989165688
"FDY12","OUT035",735.707892260742
"FDU15","OUT035",517.250375432205
"FDQ19","OUT046",3441.6244258667
"DRF15","OUT045",2090.42723465538
"DRE25","OUT019",237.593347183228
"FDK57","OUT018",1431.60928205109
"FDD33","OUT010",397.163017907953
"FDR34","OUT027",4431.05333674927
"FDU04","OUT045",1591.62672132511
"FDE35","OUT019",152.29458627739
"NCD31","OUT035",2365.77416277084
"FDJ56","OUT035",1397.48166893959
"NCU53","OUT046",2305.84602619286
"FDD39","OUT035",3090.28102892876
"NCU17","OUT019",194.6818676548
"FDJ20","OUT046",1754.92165908966
"NCW41","OUT018",1923.23462440262
"FDL52","OUT035",535.252361823464
"FDS39","OUT035",2034.67827773361
"DRJ47","OUT045",2358.61016728592
"FDP13","OUT010",92.5389524116516
"DRK39","OUT010",190.413457667828
"FDF28","OUT010",291.550552133274
"FDB09","OUT045",1647.59294275074
"FDM51","OUT046",1439.69259364662
"DRM49","OUT018",594.042580873489
"DRF23","OUT013",2457.25674126205
"DRH01","OUT035",2482.08278872032
"FDH12","OUT027",2238.5064250946
"FDA28","OUT019",288.389353765392
"FDW37","OUT018",1189.81822381592
"FDF02","OUT046",1478.0987261467
"DRL37","OUT046",610.178070748329
"NCF43","OUT046",2015.63059749985
"FDH08","OUT010",449.677168919206
"FDR34","OUT019",604.220685246277
"NCK19","OUT049",2803.69568143959
"NCD55","OUT018",368.300871248627
"FDT27","OUT049",3360.18344429626
"FDQ57","OUT045",1993.34756277466
"FDA47","OUT035",2334.70490964317
"DRG15","OUT027",1554.77308261719
"FDE05","OUT018",1514.55223854542
"FDN46","OUT046",1405.34678012123
"FDX27","OUT027",2042.75314133148
"FDT51","OUT045",1450.01768808289
"FDU33","OUT013",600.653492548943
"FDJ16","OUT027",1310.28790248184
"FDD20","OUT019",258.936501996517
"FDT36","OUT049",423.868051885033
"DRF15","OUT027",3515.02000000763
"FDN52","OUT010",208.727145684147
"FDC22","OUT027",4557.92351229858
"FDX15","OUT045",2178.90563133259
"FDT13","OUT013",2565.66656832619
"FDU04","OUT017",1744.63251383934
"FDU31","OUT019",529.825442554092
"FDW59","OUT027",1902.79725693092
"NCO29","OUT046",2313.80938404427
"FDL15","OUT035",2190.201911166
"FDI41","OUT049",2466.7810106575
"FDQ48","OUT049",1406.52274336166
"DRI39","OUT013",746.356288332939
"FDI08","OUT013",3484.74577780151
"FDC21","OUT049",1566.76272010117
"FDF58","OUT035",887.159264069557
"FDS08","OUT010",458.744240024567
"FDE47","OUT045",1699.56599351292
"NCP18","OUT019",355.465175887299
"NCR41","OUT013",1316.46421979256
"FDA27","OUT013",3486.31879871521
"FDA43","OUT035",2789.77550957451
"FDA49","OUT045",1137.12303120747
"NCE55","OUT018",2214.28305714798
"DRM49","OUT027",959.199974185944
"FDF22","OUT027",4847.07303736038
"FDQ15","OUT018",1061.79814034653
"NCS54","OUT017",2542.88677853775
"NCY05","OUT013",488.514108000755
"FDR45","OUT046",3395.86387260971
"FDK57","OUT049",1726.51568852234
"FDF41","OUT010",653.842354464054
"FDV21","OUT046",1789.54766572266
"FDD51","OUT046",636.868525861359
"FDF33","OUT046",1579.2759833931
"FDA38","OUT046",3380.7227840065
"FDR56","OUT045",2656.55985932465
"NCN41","OUT017",1732.62465251541
"FDC60","OUT027",1485.20317429352
"FDB47","OUT045",2820.45334729271
"DRH01","OUT013",2496.2179563694
"FDW08","OUT046",1465.3238388977
"FDF38","OUT027",857.234318720245
"FDY32","OUT017",2297.09418099403
"FDG34","OUT049",1559.64271544724
"FDG47","OUT019",663.519146481514
"NCF18","OUT035",2728.98615928803
"FDL39","OUT019",462.561965876007
"NCH55","OUT035",1792.84565187836
"DRJ35","OUT049",855.093310487938
"FDS44","OUT035",3369.11376376534
"DRE01","OUT018",2690.43848069458
"FDY39","OUT013",2560.49008721924
"FDY32","OUT018",2210.77299030304
"FDR33","OUT027",2515.08528830338
"NCP50","OUT049",1153.38529986935
"FDZ47","OUT018",1169.46815878468
"FDU57","OUT049",2188.80184431381
"FDY44","OUT013",2665.61602903175
"DRH59","OUT018",906.33649407196
"FDB03","OUT027",5529.75175233994
"FDY46","OUT045",2534.67455460377
"FDM39","OUT045",2404.61654657536
"FDY36","OUT035",1064.8301551609
"NCM55","OUT035",2649.0932274147
"FDJ50","OUT010",142.08849974966
"DRL60","OUT013",2068.59021450005
"NCJ54","OUT049",3338.65921324425
"FDX59","OUT017",424.471141340828
"FDI07","OUT013",2764.39787760925
"DRF51","OUT010",104.02429875474
"FDM14","OUT017",1580.22361004601
"FDP21","OUT045",2549.55793430786
"FDE40","OUT035",886.484909323311
"FDE05","OUT035",2111.74641959267
"FDM13","OUT027",3065.72857177658
"FDC34","OUT027",3538.6441940506
"NCI55","OUT018",1505.17476885948
"NCE43","OUT018",2306.73103857422
"FDW58","OUT018",1203.65580119019
"FDG60","OUT045",3182.57489955368
"FDV31","OUT017",2534.73910178947
"FDR47","OUT013",2698.24430058289
"FDM60","OUT019",91.0027706213951
"NCF06","OUT018",3167.35203348427
"NCN26","OUT027",2701.57255515442
"FDQ59","OUT049",1205.40025877495
"FDF09","OUT046",520.545688828278
"NCS06","OUT017",3806.21254474068
"FDT44","OUT046",1679.5606818306
"FDI19","OUT017",3510.96518200378
"FDT22","OUT017",842.914225404739
"NCF54","OUT027",3942.08613865128
"DRG25","OUT045",2648.67353521347
"FDB59","OUT017",2868.07777459564
"FDQ37","OUT017",2797.94592023964
"FDP56","OUT035",674.775893015671
"FDW44","OUT035",2470.16640863342
"FDJ26","OUT010",565.415746238422
"FDU43","OUT018",2951.63656809845
"FDW33","OUT045",1377.46849356079
"NCX53","OUT027",3219.32533162689
"FDN56","OUT010",385.060897215796
"DRF15","OUT049",2189.7103065834
"FDO33","OUT017",1629.79469730148
"FDZ39","OUT010",254.26929514432
"NCJ19","OUT017",778.724342000198
"FDU01","OUT035",2654.84298861465
"FDT12","OUT035",3221.39283357124
"NCM18","OUT018",735.564139528847
"FDP19","OUT017",1799.60782216682
"NCR42","OUT049",418.837946119309
"FDN10","OUT046",1689.04168002777
"FDG44","OUT017",769.876288734627
"FDQ10","OUT046",2403.32851023598
"DRH13","OUT049",1519.77424662781
"FDT52","OUT013",3402.87600415039
"FDM56","OUT045",1454.43911409531
"NCO43","OUT010",193.842207153797
"NCV29","OUT035",2548.13029562416
"NCF06","OUT013",4194.69497694092
"FDO50","OUT035",1245.03564033203
"FDT59","OUT013",3150.3879153923
"FDX40","OUT027",804.691902598572
"FDE50","OUT017",2708.86771435699
"FDX51","OUT017",2862.79829410858
"NCD30","OUT018",1192.4750570034
"FDK15","OUT013",1366.70801842461
"FDL12","OUT045",803.707076402664
"FDK46","OUT017",3729.61135115433
"DRH49","OUT010",186.334208853149
"FDQ57","OUT046",2081.48870243835
"FDY59","OUT017",1273.18166098633
"FDO09","OUT018",3700.28562347794
"NCG30","OUT035",1800.00268055649
"FDM09","OUT017",2424.65992361641
"NCN17","OUT027",2331.3433489357
"NCS42","OUT013",1167.38490075569
"FDD02","OUT019",253.347575968933
"FDE34","OUT013",2594.22656638527
"FDU38","OUT045",2612.80212624893
"FDB33","OUT046",2232.42058360825
"NCJ29","OUT017",1221.31831453857
"FDZ27","OUT035",684.887350258827
"FDI40","OUT013",1328.83475023022
"FDG22","OUT013",507.733859810829
"FDT51","OUT017",1595.04287791595
"FDF20","OUT018",2468.35437771301
"FDV50","OUT035",1706.15097371197
"FDT02","OUT049",514.891295289421
"DRC49","OUT017",2169.64435632324
"FDF26","OUT049",2184.90638110085
"FDV52","OUT035",1689.5286883461
"FDX59","OUT049",495.938308935356
"FDV25","OUT035",3191.77293874969
"FDW23","OUT027",909.077819754028
"FDE53","OUT018",1303.23186099243
"FDA19","OUT017",1852.61666694717
"FDH22","OUT046",1760.54201602421
"NCO41","OUT013",1313.11692529907
"FDX12","OUT017",3507.82521846161
"FDF17","OUT013",2734.79320747376
"FDS11","OUT045",3015.04126295013
"FDR51","OUT035",2115.91361099625
"FDT49","OUT010",269.155074444771
"FDC56","OUT013",1694.38154971313
"FDR13","OUT027",2686.99874607697
"FDQ60","OUT035",1714.63667275772
"FDN38","OUT049",3575.50050171204
"NCL29","OUT013",2245.65698742294
"FDO13","OUT027",3785.41999851151
"FDE26","OUT018",1917.14321175957
"FDA31","OUT010",470.384179906845
"FDX14","OUT035",1059.73232429752
"FDA34","OUT045",2738.79978895569
"FDF26","OUT013",2126.32251679993
"FDE38","OUT045",2259.28184919147
"DRI11","OUT046",1617.42867321854
"FDQ60","OUT027",2343.59567105103
"FDL21","OUT027",387.143048309326
"DRC12","OUT027",4430.72408246002
"FDC47","OUT046",3193.88091374245
"FDE57","OUT045",1838.08708936901
"FDT14","OUT045",1579.84587897491
"NCZ53","OUT046",2687.26546093674
"FDE28","OUT018",3144.50253492737
"FDR19","OUT035",2123.95088545704
"NCF54","OUT019",439.455876511002
"FDZ08","OUT046",1141.65488806229
"NCJ05","OUT018",1917.58849378128
"FDF59","OUT046",1526.01104193687
"NCO05","OUT035",1430.2437508667
"FDW24","OUT018",607.637503733063
"NCX42","OUT018",1893.83185610046
"NCA53","OUT035",685.860577531242
"FDI45","OUT019",401.7565927351
"FDG46","OUT046",1608.43468333969
"FDM20","OUT010",479.458593736553
"FDW11","OUT010",142.349566435146
"FDX08","OUT035",2605.31605385666
"NCK17","OUT035",571.789617073059
"FDK32","OUT018",1884.02688527603
"NCA42","OUT035",2317.91869564667
"DRI01","OUT035",2454.31719188576
"NCL55","OUT049",3651.15585958099
"DRE25","OUT018",1119.74771670151
"FDD14","OUT017",2587.6215154438
"FDB10","OUT046",3300.21219584846
"DRN11","OUT035",2136.23711644936
"FDP38","OUT018",615.768828067017
"NCA30","OUT017",2660.38306386566
"FDT15","OUT017",2654.88036206245
"NCP55","OUT018",589.139734565353
"FDF12","OUT035",2134.70809094467
"FDM21","OUT018",3185.42673294601
"FDX56","OUT035",2959.16922428627
"FDF10","OUT017",2142.0900871954
"FDT32","OUT045",2571.72161128292
"FDM51","OUT018",1225.07520941505
"NCR50","OUT018",1892.27866382217
"FDI19","OUT049",3485.091256604
"FDX21","OUT017",1536.37169223633
"FDR31","OUT035",2180.10753782654
"FDY02","OUT013",3752.40969196701
"NCA29","OUT045",2313.88950368443
"NCX17","OUT046",3246.5674083519
"FDM12","OUT045",2581.215292523
"FDI53","OUT027",3231.05727138367
"NCU30","OUT049",2359.14139474297
"FDC56","OUT027",2855.50278135681
"FDK27","OUT018",1402.83385266724
"NCK18","OUT017",2419.06028493347
"FDB52","OUT019",678.306685639191
"DRG25","OUT027",4345.46868382263
"FDZ13","OUT049",730.562235846519
"FDB57","OUT019",547.522306064987
"FDR40","OUT046",1174.72800321178
"NCO14","OUT019",77.5400870784044
"NCN19","OUT045",2587.0688251276
"FDQ28","OUT019",462.790980380249
"FDO13","OUT018",2049.15497121201
"FDK48","OUT013",1036.91339686489
"FDU07","OUT018",1896.06431552658
"FDW20","OUT046",1756.83266833878
"FDV12","OUT010",213.781909396362
"FDH24","OUT013",2169.51317330017
"FDV59","OUT049",3105.10966306343
"FDK57","OUT045",1577.2203290863
"FDL16","OUT027",994.682897956848
"NCQ17","OUT046",2178.05682908821
"FDJ15","OUT018",2268.77391776581
"FDX24","OUT049",1274.54413657227
"FDT47","OUT046",1371.40972841034
"FDT10","OUT049",856.055483529854
"FDZ37","OUT018",1061.18407656212
"FDW43","OUT027",5725.93727128601
"DRN36","OUT017",1360.99173760071
"FDJ14","OUT045",1058.0440941124
"FDA32","OUT013",2981.08699888
"FDJ38","OUT019",517.478078691959
"FDQ57","OUT017",2109.81737471008
"NCQ41","OUT019",381.409160848141
"FDG56","OUT049",843.358738096619
"DRC13","OUT027",2860.60613166428
"FDV55","OUT035",2168.6181423645
"FDQ49","OUT045",2134.2202299757
"FDE29","OUT010",155.828555496311
"FDR03","OUT013",2858.22007156372
"FDD45","OUT049",1266.33385869141
"FDN38","OUT010",634.1057137146
"FDT56","OUT046",817.630456025505
"FDT48","OUT045",2712.59427848396
"FDU03","OUT049",2599.31179494553
"FDC56","OUT010",308.214228721619
"NCO43","OUT027",2156.39070117798
"FDQ27","OUT017",1448.19470660019
"FDR03","OUT046",2919.35040254974
"DRH23","OUT010",124.708263978195
"FDG22","OUT045",500.416681019783
"NCJ42","OUT013",1393.57483695526
"FDR24","OUT046",1234.17126000977
"FDW60","OUT035",2558.87639455032
"FDJ08","OUT013",2704.06517525291
"DRL59","OUT018",631.846311574173
"FDG60","OUT010",612.980804388428
"FDW27","OUT017",2241.42078393517
"FDX14","OUT018",914.84332528553
"FDC20","OUT013",742.255727296448
"NCS29","OUT018",3294.4837545063
"FDJ56","OUT046",1403.06768540382
"FDB20","OUT019",161.632686816025
"FDL28","OUT027",5276.35574026642
"FDW01","OUT018",1886.51293035049
"FDL03","OUT046",2800.49200671005
"FDX22","OUT049",3040.82958599548
"FDJ21","OUT035",2169.60534819031
"FDR31","OUT045",2001.94883797817
"FDG21","OUT035",2136.13502182961
"FDS22","OUT027",837.338073870087
"FDK08","OUT035",1388.14743542786
"FDE17","OUT018",1886.12013522873
"NCN30","OUT017",1380.26574530983
"FDT50","OUT046",1385.19975342407
"NCX42","OUT049",2378.85657587204
"FDJ12","OUT035",2987.42642570343
"NCA18","OUT027",2710.07317463531
"FDP23","OUT019",591.983943656444
"FDX12","OUT013",3352.94971957397
"FDN40","OUT018",1531.66667805939
"FDV48","OUT035",1095.3074065052
"NCY54","OUT013",2292.53194833488
"FDL16","OUT010",120.697842870235
"FDR45","OUT018",2940.99024763756
"FDJ52","OUT046",2282.46950583878
"DRG01","OUT017",1085.49718019772
"FDP52","OUT013",3211.0289641571
"FDU58","OUT017",2712.27204896622
"FDL02","OUT045",1385.79411225758
"FDG28","OUT013",3390.37637799072
"FDA19","OUT035",1834.10465484695
"FDW46","OUT027",1608.71266139832
"NCD43","OUT049",1486.19542741928
"DRG39","OUT013",695.40971514988
"NCF55","OUT049",506.354213952446
"FDJ07","OUT046",1699.60728636742
"FDE08","OUT046",2102.54783282509
"FDP56","OUT019",121.638491247368
"FDT45","OUT045",699.651283217239
"FDF17","OUT018",2424.03068008041
"FDX44","OUT046",1195.12543466797
"FDM28","OUT027",4150.30516707611
"FDI36","OUT049",2845.30670324364
"FDS07","OUT045",1512.99675326099
"FDD36","OUT045",1545.29889354057
"FDW11","OUT046",851.317765978432
"FDN40","OUT049",2220.84238860054
"NCQ18","OUT049",1366.75857838631
"NCQ54","OUT017",2420.93543081131
"NCS42","OUT045",1201.38073918133
"DRH39","OUT010",195.691055136681
"FDC09","OUT027",2588.06308985901
"FDT08","OUT010",358.718166332245
"FDC08","OUT035",3238.1505125885
"FDT20","OUT017",524.924475165939
"FDS35","OUT035",901.440792045021
"FDX58","OUT018",2265.96793424606
"FDW58","OUT046",1508.90271428146
"DRD27","OUT046",1414.09273230972
"FDH32","OUT019",245.147560103416
"FDS26","OUT035",3777.00950760613
"FDQ31","OUT046",1222.20733992233
"FDP11","OUT018",2638.86694296398
"FDD58","OUT017",1416.45372585297
"FDM33","OUT045",2961.75458638973
"FDZ16","OUT049",2759.93354031944
"NCS29","OUT010",481.661465175772
"NCM18","OUT019",169.763744376659
"FDP11","OUT049",3155.420073563
"NCC42","OUT017",2013.3066279808
"DRM23","OUT046",2372.64206345959
"NCN55","OUT027",5522.9521582695
"FDK46","OUT013",3585.47609848022
"FDR01","OUT046",2784.85236845131
"NCA05","OUT045",2038.06822637615
"NCP43","OUT017",2588.36996808624
"FDR12","OUT010",450.709024594879
"FDQ01","OUT013",3418.63952594414
"FDM13","OUT046",1869.18064577408
"FDQ19","OUT017",3531.54217981262
"FDK56","OUT019",449.88150090971
"NCX06","OUT010",462.107271258545
"FDO56","OUT027",2804.47155621033
"FDU45","OUT045",1478.86460470905
"FDI16","OUT019",141.598152425766
"FDL32","OUT046",1578.80934938507
"FDA07","OUT046",1778.70386848145
"FDA14","OUT045",1996.06004312897
"FDV46","OUT027",3082.5193329773
"NCO07","OUT035",3094.07791452026
"NCP41","OUT046",1524.5498241066
"FDY60","OUT018",1738.85649250336
"FDN38","OUT017",3608.56162861176
"FDO15","OUT046",1065.76638841419
"FDT60","OUT013",1682.65762012711
"FDA55","OUT035",3225.74252791901
"FDE02","OUT010",253.353270885229
"DRJ39","OUT049",3177.43590919762
"FDV34","OUT035",1061.4978477457
"FDS20","OUT027",4348.43976806183
"FDF02","OUT027",2374.33562422562
"FDW40","OUT017",1921.90748893967
"NCB43","OUT046",2618.35038032799
"FDR58","OUT017",1237.75729575195
"DRJ59","OUT035",569.372102688217
"NCD30","OUT017",1425.36586121025
"FDE14","OUT017",1393.66971096039
"FDC28","OUT018",1325.97527434006
"FDU16","OUT018",1034.64108121185
"NCD19","OUT035",796.24503921833
"FDU21","OUT046",504.378423338127
"FDV59","OUT027",4781.57409832573
"FDU03","OUT045",2470.10938473015
"FDC33","OUT010",511.668716067505
"NCR42","OUT035",490.792652521133
"DRH59","OUT035",1058.36221239281
"NCM31","OUT035",1910.30214943962
"FDS50","OUT035",3195.59365506706
"FDP39","OUT046",737.559090686417
"FDQ55","OUT013",1585.55036286392
"FDV36","OUT019",287.848318499565
"FDI05","OUT027",1986.95030122604
"FDS45","OUT027",2426.95989646225
"FDA39","OUT045",507.810229506111
"FDC37","OUT010",250.174060078716
"FDJ60","OUT027",3725.09499388275
"DRQ35","OUT046",1747.80165443573
"NCJ06","OUT046",1708.49068474045
"NCY42","OUT018",1772.35862495232
"DRM37","OUT049",2822.79926302643
"FDR14","OUT045",681.721403027916
"FDE51","OUT049",620.469383576775
"FDT33","OUT017",2395.00265534706
"FDR08","OUT013",1549.92799906044
"FDE36","OUT010",398.890956200409
"FDL22","OUT019",208.487546962357
"FDR44","OUT013",1854.35605869141
"FDI56","OUT019",233.135018326521
"FDE47","OUT010",292.24359474535
"FDV27","OUT010",203.146659108686
"FDV10","OUT049",586.745499794769
"FDC40","OUT045",1029.19717748623
"NCX41","OUT013",2890.66410826035
"NCQ38","OUT027",2360.91440536499
"FDV12","OUT027",2100.81262012482
"FDE52","OUT017",1215.28758866844
"FDG20","OUT027",4173.24640155487
"FDV16","OUT027",748.572727358246
"FDI32","OUT017",1597.36888908749
"FDJ32","OUT049",868.679081304932
"FDN39","OUT018",2040.06004902878
"FDY34","OUT017",2431.64556633682
"FDC14","OUT035",580.193157646751
"FDA55","OUT017",3231.49228911896
"FDZ50","OUT010",464.166491262817
"DRG13","OUT049",2375.40746917763
"FDP01","OUT013",1886.33102888031
"NCG54","OUT017",2482.61176675072
"FDM13","OUT045",1733.68472359829
"NCO18","OUT027",4124.98328917618
"NCW41","OUT013",2145.26621512527
"FDM52","OUT027",3417.49823514862
"NCF55","OUT035",497.817132615471
"FDT09","OUT046",1892.78198767624
"NCM19","OUT035",1576.65667856827
"FDW12","OUT018",1826.55200919952
"FDP15","OUT019",823.148874445677
"FDK36","OUT045",634.114932447624
"FDZ25","OUT035",2496.98204456711
"NCW06","OUT049",2780.24240550499
"FDW60","OUT046",2528.76303546524
"DRC49","OUT013",2108.08305143433
"NCT17","OUT035",2725.69442100105
"NCN06","OUT018",2251.29128233337
"FDC45","OUT013",2382.91388381157
"DRJ47","OUT019",462.410635002136
"NCF06","OUT045",3507.18556099491
"FDE21","OUT010",277.244407232666
"DRG27","OUT013",545.255068499565
"FDW40","OUT049",2017.54160674896
"NCO53","OUT046",2540.46651120071
"FDE23","OUT049",651.89328301239
"FDQ16","OUT046",1547.76369968262
"FDS26","OUT045",3524.31758691273
"FDZ13","OUT010",139.325680674314
"FDS14","OUT049",2247.13317168732
"FDC10","OUT045",1562.33083566799
"FDY16","OUT049",2659.64691409721
"FDJ20","OUT035",1790.52168235931
"FDV43","OUT035",599.369097569847
"FDZ32","OUT027",2644.52817900085
"FDR23","OUT046",2450.89009931755
"FDN24","OUT035",742.668173271561
"FDE34","OUT027",3664.57285359383
"FDU31","OUT013",2991.11814262619
"FDW33","OUT018",1413.42010437012
"FDU26","OUT046",1671.46666054001
"FDE20","OUT027",4227.02910414505
"NCW05","OUT035",1480.20777976665
"FDB22","OUT018",1886.90572547226
"FDO56","OUT046",1654.41567339478
"FDA19","OUT027",3062.04807936325
"DRI39","OUT045",735.062074564934
"FDH52","OUT018",737.945315714264
"FDZ50","OUT035",2628.51483208008
"NCN42","OUT035",2143.21615109329
"FDB53","OUT013",2072.21403103943
"DRG11","OUT017",1554.43372004242
"DRK11","OUT027",3347.99008648682
"FDQ60","OUT017",1741.69269044266
"FDT36","OUT017",426.121092078972
"DRG25","OUT018",2271.99890542603
"DRJ23","OUT046",2668.75042173309
"FDG05","OUT035",2274.93614196968
"NCK06","OUT018",1381.17737225952
"FDU52","OUT017",2221.75085087013
"FDW07","OUT018",1159.56338493156
"NCM17","OUT045",588.236073694038
"FDA22","OUT045",2652.40492943802
"NCA41","OUT018",2020.12345613003
"FDF38","OUT035",592.100658901024
"FDH52","OUT046",873.824737719154
"FDY58","OUT019",616.360710889339
"FDZ16","OUT045",2652.09782914181
"NCM18","OUT017",868.197994783974
"FDA22","OUT018",2003.22204009075
"NCJ43","OUT035",2563.27499255524
"FDI34","OUT027",5219.16456165619
"FDG56","OUT046",858.832281168366
"FDS34","OUT046",1646.88270847092
"DRC01","OUT035",716.676595463943
"FDQ04","OUT035",553.947215225601
"FDK04","OUT035",815.298171078873
"FDT51","OUT049",1584.96174331055
"FDV26","OUT017",2822.83663647423
"FDS04","OUT049",1973.03408232365
"FDW43","OUT018",2796.17702894058
"FDQ28","OUT010",377.057372140503
"NCK06","OUT017",1745.12504927292
"FDS23","OUT018",1777.39749213409
"FDZ36","OUT019",493.667527519226
"FDE56","OUT018",702.212020972824
"FDW10","OUT027",3960.46118201065
"NCN14","OUT045",2518.00636282654
"NCQ18","OUT045",1291.37671271324
"FDW08","OUT017",1516.95971154785
"FDU43","OUT035",3400.35702580032
"FDR33","OUT010",250.089046851635
"FDM24","OUT010",371.006540403366
"NCZ05","OUT046",1465.28271776962
"NCV41","OUT035",1620.51070425339
"FDV11","OUT018",2089.61076377163
"NCY05","OUT035",520.296479101753
"FDV44","OUT018",2344.57419345551
"FDW32","OUT049",1187.07677040653
"NCU18","OUT027",3300.78777550049
"NCC43","OUT035",3615.2572255291
"FDW19","OUT013",1526.11143444633
"FDN31","OUT035",2754.8974581356
"FDI48","OUT045",663.825654987145
"FDS24","OUT017",1225.56586420898
"FDF46","OUT049",1640.21268811111
"DRG23","OUT017",2184.45214996605
"FDG14","OUT018",1875.75084122314
"NCY30","OUT049",2607.72612507019
"FDO28","OUT018",1517.85233416824
"DRD24","OUT035",1933.33428513107
"FDI33","OUT049",1239.59571169701
"FDN32","OUT046",2630.65218805008
"FDR16","OUT045",2889.08723769779
"FDF26","OUT046",2151.95315500526
"NCN29","OUT018",591.605422832107
"FDE20","OUT045",2287.69236842251
"FDA46","OUT046",2697.14054902039
"FDU28","OUT045",2551.3780086256
"FDQ48","OUT045",1305.85136924915
"FDV36","OUT013",1761.92513293839
"FDR14","OUT018",595.111804734421
"FDP23","OUT017",3115.17174516335
